shop_id,dt0,dt1,dt2,pid_num,sale_amt,offer_amt,offer_cnt,rtn_cnt,rtn_amt,ord_cnt,user_cnt,ads_charge,ads_consume,bad_rate,mid_rate,good_rate,dis_num,cmmt_num,on_num,sale_sum
870,2016-10-31,2016-11-01,2017-01-29,138,360384.09,86026.33,980.0,72.0,8808.61,1962.0,1962.0,2840673.8,2092965.29,0.0140651801029,0.00789022298456,0.978044596913,83,2915,76,347433.11
870,2016-11-30,2016-12-01,2017-02-28,78,336918.87,75078.21,640.0,67.0,8862.32,1513.0,1513.0,2840673.8,2092965.29,0.0116883116883,0.00562770562771,0.982683982684,70,2310,76,332997.89
870,2016-12-31,2017-01-01,2017-03-31,59,186930.06,19683.73,176.0,46.0,6071.55,685.0,685.0,2840673.8,2092965.29,0.0194346289753,0.0106007067138,0.969964664311,62,1132,76,182827.67
870,2017-01-31,2017-02-01,2017-04-30,37,25781.5,130.24,10.0,3.0,335.51,68.0,68.0,2840673.8,2092965.29,0.0493827160494,0.037037037037,0.913580246914,4,81,76,21785.39
871,2016-07-31,2016-08-03,2016-10-31,265,131735.64,90431.89,1883.0,12.0,624.28,2078.0,2078.0,0.0,0.0,0.000874635568513,0.00116618075802,0.997959183673,120,3430,14,123264.57
871,2016-08-31,2016-09-01,2016-11-29,488,151695.09,100863.73,2163.0,17.0,992.88,2384.0,2384.0,0.0,0.0,0.00106742572496,0.00124533001245,0.997687244263,111,5621,14,147765.37
871,2016-09-30,2016-10-01,2016-12-29,564,137622.3,85066.64,1945.0,18.0,1065.72,2114.0,2114.0,0.0,0.0,0.00133936045538,0.00217646074,0.996484178805,104,5973,14,133302.9
871,2016-10-31,2016-11-01,2017-01-29,542,101500.61,44931.86,1254.0,14.0,824.39,1313.0,1313.0,0.0,0.0,0.00139243443955,0.00232072406591,0.996286841495,29,4309,14,93752.53
871,2016-11-30,2016-12-01,2017-02-28,388,78928.88,33620.38,947.0,6.0,372.28,992.0,990.0,0.0,0.0,0.001716001716,0.00429000429,0.993993993994,14,2331,14,74292.19
871,2016-12-31,2017-01-01,2017-03-31,380,179880.23,36567.21,1184.0,13.0,789.45,1750.0,1748.0,0.0,0.0,0.00235478806907,0.00235478806907,0.995290423862,56,2548,14,170907.15
871,2017-01-31,2017-02-01,2017-04-30,397,234065.87,81547.76,2119.0,19.0,1171.67,2802.0,2800.0,0.0,0.0,0.00648399916335,0.00167329010667,0.99184271073,141,4781,14,231816.39
872,2016-07-31,2016-08-03,2016-10-31,1207,353912.03,29175.43,3195.0,211.0,8304.3,4260.0,4258.0,0.0,0.0,0.0491525423729,0.0771186440678,0.873728813559,159,1180,431,321396.84
872,2016-08-31,2016-09-01,2016-11-29,1398,456975.19,46470.65,4284.0,374.0,16231.23,5135.0,5129.0,0.0,0.0,0.0508274231678,0.0833333333333,0.865839243499,246,1692,391,405294.23
872,2016-09-30,2016-10-01,2016-12-29,1298,423163.01,45372.1,3754.0,345.0,16048.59,4471.0,4465.0,0.0,0.0,0.0516129032258,0.0739002932551,0.874486803519,231,1705,373,390023.22
872,2016-10-31,2016-11-01,2017-01-29,1150,353114.75,40168.61,3021.0,299.0,14245.77,3595.0,3591.0,0.0,0.0,0.0527797325827,0.0703729767769,0.87684729064,156,1421,331,320864.02
872,2016-11-30,2016-12-01,2017-02-28,759,174084.26,16548.11,1289.0,108.0,5264.12,1714.0,1713.0,0.0,0.0,0.070457354759,0.0482076637824,0.881334981459,43,809,168,159576.12
872,2016-12-31,2017-01-01,2017-03-31,725,150623.65,18808.73,1520.0,83.0,3331.36,1895.0,1892.0,0.0,0.0,0.0486725663717,0.0486725663717,0.902654867257,51,904,144,134236.18
872,2017-01-31,2017-02-01,2017-04-30,747,164719.27,28101.07,2075.0,98.0,3285.62,2506.0,2502.0,0.0,0.0,0.0408340573414,0.0469157254561,0.912250217202,99,1151,144,159855.18
873,2016-07-31,2016-08-03,2016-10-31,415,77544.7,1896.88,81.0,46.0,3565.74,495.0,494.0,97046.6,46527.42,0.0208333333333,0.015625,0.963541666667,11,192,0,67312.54
873,2016-08-31,2016-09-01,2016-11-29,688,140013.06,4783.42,125.0,86.0,7551.31,837.0,834.0,97046.6,46527.42,0.0393013100437,0.0174672489083,0.943231441048,19,229,0,111591.42
873,2016-09-30,2016-10-01,2016-12-29,808,190644.67,7120.67,185.0,115.0,11853.25,1044.0,1041.0,97046.6,46527.42,0.0671140939597,0.0335570469799,0.89932885906,30,298,0,172598.21
873,2016-10-31,2016-11-01,2017-01-29,1044,263861.2,7752.1,192.0,155.0,18004.33,1348.0,1346.0,97046.6,46527.42,0.0560224089636,0.03081232493,0.913165266106,34,357,0,240808.81
873,2016-11-30,2016-12-01,2017-02-28,935,227554.7,4077.69,109.0,128.0,16258.03,1134.0,1133.0,97046.6,46527.42,0.053125,0.046875,0.9,25,320,0,209773.79
873,2016-12-31,2017-01-01,2017-03-31,894,199801.86,1539.18,96.0,119.0,14510.91,1048.0,1046.0,97046.6,46527.42,0.0358565737052,0.0438247011952,0.9203187251,13,251,0,182548.43
873,2017-01-31,2017-02-01,2017-04-30,702,141047.55,921.85,144.0,94.0,10234.65,800.0,798.0,97046.6,46527.42,0.0294117647059,0.0539215686275,0.916666666667,14,204,0,138270.79
874,2016-07-31,2016-08-03,2016-10-31,310,89891.27,17682.39,1991.0,53.0,847.64,2900.0,2892.0,3329897.56,1954758.83,0.00844238075137,0.00717602363867,0.98438159561,76,2369,2384,74869.11
874,2016-08-31,2016-09-01,2016-11-29,433,145299.44,36302.51,3220.0,85.0,1355.54,4993.0,4986.0,3329897.56,1954758.83,0.00510638297872,0.00629787234043,0.988595744681,154,5875,2369,134554.77
874,2016-09-30,2016-10-01,2016-12-29,502,170418.81,40305.75,3588.0,103.0,1660.49,5766.0,5758.0,3329897.56,1954758.83,0.00487210718636,0.00825551495466,0.986872377859,195,7389,2089,159617.7
874,2016-10-31,2016-11-01,2017-01-29,455,173309.04,35161.5,3088.0,73.0,1334.15,4573.0,4571.0,3329897.56,1954758.83,0.00827235125676,0.010658606427,0.981069042316,143,6286,2059,153364.82
874,2016-11-30,2016-12-01,2017-02-28,377,184926.55,21192.2,2664.0,54.0,1280.17,3242.0,3240.0,3329897.56,1954758.83,0.0176991150442,0.0184365781711,0.963864306785,80,2712,2039,166477.9
874,2016-12-31,2017-01-01,2017-03-31,262,188954.51,19948.02,2635.0,46.0,1329.67,2802.0,2801.0,3329897.56,1954758.83,0.0280701754386,0.0216374269006,0.950292397661,47,1710,1803,184880.0
874,2017-01-31,2017-02-01,2017-04-30,204,125319.96,13506.77,1775.0,37.0,1183.24,1820.0,1820.0,3329897.56,1954758.83,0.0190476190476,0.0150793650794,0.965873015873,44,1260,1735,125125.28
875,2016-07-31,2016-08-03,2016-10-31,1036,32272.69,41985.88,2794.0,15.0,74.46,2997.0,2997.0,0.0,0.0,0.0447922288181,0.0248246087426,0.930383162439,46,1853,31,29304.6
875,2016-08-31,2016-09-01,2016-11-29,999,52143.2,63050.6,3419.0,27.0,204.76,3662.0,3662.0,0.0,0.0,0.0573808422027,0.035631652013,0.906987505784,79,2161,31,49807.43
875,2016-09-30,2016-10-01,2016-12-29,1135,65384.41,75953.57,3758.0,37.0,397.36,4028.0,4028.0,0.0,0.0,0.0587715422006,0.0437472381794,0.89748121962,88,2263,31,62425.99
875,2016-10-31,2016-11-01,2017-01-29,970,52816.82,53858.77,2515.0,31.0,368.67,2770.0,2770.0,0.0,0.0,0.075161059413,0.0615604867573,0.86327845383,65,1397,31,50231.05
875,2016-11-30,2016-12-01,2017-02-28,828,36947.71,44792.47,2147.0,19.0,224.47,2354.0,2354.0,0.0,0.0,0.0646766169154,0.0497512437811,0.885572139303,34,1206,31,35096.65
875,2016-12-31,2017-01-01,2017-03-31,1174,36855.41,72016.06,3985.0,22.0,118.44,4189.0,4189.0,0.0,0.0,0.0495133305121,0.0355480321625,0.914938637325,48,2363,31,34025.91
875,2017-01-31,2017-02-01,2017-04-30,1354,37147.25,88770.54,5022.0,22.0,122.34,5221.0,5221.0,0.0,0.0,0.0634222919937,0.0332810047096,0.903296703297,125,3185,31,37222.38
876,2016-07-31,2016-08-03,2016-10-31,113,52543.12,58527.72,1076.0,5.0,138.69,1090.0,1089.0,0.0,0.0,0.0034965034965,0.0314685314685,0.965034965035,21,286,10,46254.98
876,2016-08-31,2016-09-01,2016-11-29,161,73526.63,87325.77,1512.0,9.0,204.18,1525.0,1525.0,0.0,0.0,0.0141843971631,0.0236406619385,0.962174940898,41,423,10,70115.17
876,2016-09-30,2016-10-01,2016-12-29,171,78813.83,97904.87,1688.0,8.0,134.65,1688.0,1685.0,0.0,0.0,0.0120481927711,0.0220883534137,0.965863453815,56,498,10,75522.54
876,2016-10-31,2016-11-01,2017-01-29,152,58010.44,74248.42,1327.0,6.0,94.92,1331.0,1325.0,0.0,0.0,0.0135440180587,0.0225733634312,0.96388261851,54,443,10,51914.75
876,2016-11-30,2016-12-01,2017-02-28,114,37258.04,41841.96,809.0,3.0,47.09,813.0,807.0,0.0,0.0,0.00862068965517,0.0316091954023,0.959770114943,34,348,10,34258.64
876,2016-12-31,2017-01-01,2017-03-31,92,26957.43,27594.66,553.0,4.0,64.01,557.0,554.0,0.0,0.0,0.0114503816794,0.030534351145,0.958015267176,16,262,10,25588.59
876,2017-01-31,2017-02-01,2017-04-30,88,29447.55,31007.47,649.0,5.0,85.71,651.0,649.0,0.0,0.0,0.00851063829787,0.0170212765957,0.974468085106,15,235,10,29253.19
877,2016-07-31,2016-08-03,2016-10-31,1075,466124.73,103886.26,3534.0,42.0,2497.88,3611.0,3608.0,20855434.97,14570626.6,0.015306122449,0.019387755102,0.965306122449,57,980,40,428803.1
877,2016-08-31,2016-09-01,2016-11-29,1204,502395.3,122533.76,3827.0,56.0,3252.81,3998.0,3996.0,20855434.97,14570626.6,0.0262123197903,0.0203145478375,0.953473132372,85,1526,35,464890.55
877,2016-09-30,2016-10-01,2016-12-29,1286,494953.76,123234.99,3858.0,51.0,2732.13,4064.0,4060.0,20855434.97,14570626.6,0.0272621809745,0.0237819025522,0.948955916473,110,1724,35,459081.16
877,2016-10-31,2016-11-01,2017-01-29,1305,469575.45,116472.67,3652.0,57.0,3057.74,3922.0,3916.0,20855434.97,14570626.6,0.0393258426966,0.0393258426966,0.921348314607,134,1780,35,444277.38
877,2016-11-30,2016-12-01,2017-02-28,1169,400706.78,94844.56,3166.0,48.0,2443.55,3329.0,3321.0,20855434.97,14570626.6,0.0346646571213,0.0422004521477,0.923134890731,95,1327,0,365084.57
877,2016-12-31,2017-01-01,2017-03-31,1117,394930.0,89896.54,2985.0,49.0,3053.98,3117.0,3111.0,20855434.97,14570626.6,0.043844856661,0.0446880269815,0.911467116358,90,1186,0,360036.49
877,2017-01-31,2017-02-01,2017-04-30,1086,375526.05,88500.87,2800.0,45.0,2859.84,2888.0,2881.0,20855434.97,14570626.6,0.0297790585975,0.0259365994236,0.944284341979,72,1041,0,371761.3
878,2016-07-31,2016-08-03,2016-10-31,275,51798.79,24390.47,451.0,17.0,984.08,456.0,455.0,1333195.09,1046775.64,0.00943396226415,0.0377358490566,0.952830188679,12,106,984,48170.53
878,2016-08-31,2016-09-01,2016-11-29,235,45428.91,21254.68,386.0,10.0,556.61,392.0,391.0,1333195.09,1046775.64,0.0,0.0363636363636,0.963636363636,12,110,820,42336.81
878,2016-09-30,2016-10-01,2016-12-29,188,32397.91,15114.61,278.0,8.0,440.36,284.0,284.0,1333195.09,1046775.64,0.0,0.046511627907,0.953488372093,12,86,780,29835.98
878,2016-10-31,2016-11-01,2017-01-29,124,18805.18,8715.47,160.0,3.0,91.24,164.0,164.0,1333195.09,1046775.64,0.0,0.047619047619,0.952380952381,8,63,780,17217.86
878,2016-11-30,2016-12-01,2017-02-28,136,26967.3,12728.87,231.0,3.0,130.59,232.0,232.0,1333195.09,1046775.64,0.0,0.102941176471,0.897058823529,5,68,780,19956.73
878,2016-12-31,2017-01-01,2017-03-31,187,53877.48,25441.76,448.0,9.0,475.67,450.0,450.0,1333195.09,1046775.64,0.0,0.032,0.968,6,125,780,45088.9
878,2017-01-31,2017-02-01,2017-04-30,221,72732.19,34326.45,599.0,19.0,1053.97,603.0,603.0,1333195.09,1046775.64,0.00526315789474,0.0315789473684,0.963157894737,16,190,780,72732.79
879,2016-07-31,2016-08-03,2016-10-31,101,27944.41,339.22,86.0,7.0,263.78,320.0,318.0,0.0,0.0,0.0240963855422,0.0481927710843,0.927710843373,9,83,50,24803.93
879,2016-08-31,2016-09-01,2016-11-29,93,31539.26,525.34,89.0,5.0,201.98,330.0,329.0,0.0,0.0,0.0169491525424,0.0423728813559,0.940677966102,18,118,30,28696.0
879,2016-09-30,2016-10-01,2016-12-29,82,28755.06,362.68,26.0,4.0,163.71,289.0,288.0,0.0,0.0,0.0190476190476,0.0285714285714,0.952380952381,14,105,20,26650.27
879,2016-10-31,2016-11-01,2017-01-29,65,20228.76,362.68,26.0,2.0,79.83,206.0,206.0,0.0,0.0,0.0108695652174,0.0434782608696,0.945652173913,14,92,20,18253.69
879,2016-11-30,2016-12-01,2017-02-28,69,13735.66,124.33,8.0,3.0,116.25,153.0,153.0,0.0,0.0,0.0,0.063829787234,0.936170212766,6,47,8,12041.52
879,2016-12-31,2017-01-01,2017-03-31,69,14962.17,0.0,0.0,2.0,83.88,178.0,178.0,0.0,0.0,0.0192307692308,0.0384615384615,0.942307692308,7,52,8,14234.43
879,2017-01-31,2017-02-01,2017-04-30,73,16186.13,0.0,0.0,4.0,123.6,203.0,203.0,0.0,0.0,0.0208333333333,0.0625,0.916666666667,7,48,8,16194.34
880,2016-07-31,2016-08-03,2016-10-31,374,392974.03,32018.41,1136.0,68.0,8090.47,1388.0,1388.0,9624094.05,6586271.05,0.000816326530612,0.00244897959184,0.996734693878,75,1225,107,377966.67
880,2016-08-31,2016-09-01,2016-11-29,346,376393.59,33075.62,888.0,56.0,7487.49,1314.0,1314.0,9624094.05,6586271.05,0.0,0.00147058823529,0.998529411765,47,1360,92,351988.45
880,2016-09-30,2016-10-01,2016-12-29,282,311040.35,25351.06,567.0,52.0,7599.37,1079.0,1079.0,9624094.05,6586271.05,0.0,0.0,1.0,29,997,84,292330.12
880,2016-10-31,2016-11-01,2017-01-29,241,250817.31,19873.95,365.0,41.0,6216.8,911.0,911.0,9624094.05,6586271.05,0.0,0.0,1.0,23,774,79,227720.66
880,2016-11-30,2016-12-01,2017-02-28,180,191956.42,6830.39,139.0,35.0,5142.21,651.0,651.0,9624094.05,6586271.05,0.0,0.0016835016835,0.998316498316,32,594,62,170943.83
880,2016-12-31,2017-01-01,2017-03-31,187,192661.94,3535.93,97.0,30.0,4228.23,596.0,596.0,9624094.05,6586271.05,0.00194174757282,0.00194174757282,0.996116504854,23,515,62,169822.38
880,2017-01-31,2017-02-01,2017-04-30,219,223857.38,2254.7,115.0,41.0,5907.16,679.0,679.0,9624094.05,6586271.05,0.00166666666667,0.00166666666667,0.996666666667,22,600,62,213953.04
881,2016-07-31,2016-08-03,2016-10-31,2793,236563.16,6590.38,1415.0,58.0,956.21,11400.0,11347.0,0.0,0.0,0.116189000775,0.0817195972115,0.802091402014,272,2582,450,208520.77
881,2016-08-31,2016-09-01,2016-11-29,2961,255164.87,9891.64,2132.0,76.0,2001.45,11036.0,10974.0,0.0,0.0,0.122540559199,0.0838798757335,0.793579565067,290,2897,450,220439.93
881,2016-09-30,2016-10-01,2016-12-29,3329,247096.02,9194.93,1980.0,75.0,2055.57,10727.0,10665.0,0.0,0.0,0.124916499666,0.0878423513694,0.787241148965,291,2994,264,212536.89
881,2016-10-31,2016-11-01,2017-01-29,3417,213428.35,6491.34,1321.0,63.0,1799.65,9457.0,9396.0,0.0,0.0,0.116129032258,0.0867383512545,0.797132616487,257,2790,258,175244.29
881,2016-11-30,2016-12-01,2017-02-28,3343,173752.5,5483.61,1053.0,52.0,835.09,8497.0,8450.0,0.0,0.0,0.121400088613,0.0952591936198,0.783340717767,219,2257,240,148765.92
881,2016-12-31,2017-01-01,2017-03-31,3378,181581.46,4970.67,1028.0,58.0,796.86,8872.0,8835.0,0.0,0.0,0.115284974093,0.0954231433506,0.789291882556,224,2316,0,158265.44
881,2017-01-31,2017-02-01,2017-04-30,3602,206602.87,3464.29,923.0,61.0,691.3,10129.0,10093.0,0.0,0.0,0.122270742358,0.0932909884875,0.784438269154,247,2519,0,192522.69
882,2016-07-31,2016-08-03,2016-10-31,923,230008.95,4143.62,2031.0,47.0,506.67,16192.0,16083.0,5079020.83,4496072.4,0.0278969957082,0.0541845493562,0.917918454936,1985,9320,252,193801.73
882,2016-08-31,2016-09-01,2016-11-29,1096,425532.59,9587.67,4392.0,109.0,1120.12,27373.0,27063.0,5079020.83,4496072.4,0.0235594821359,0.0455075845974,0.930932933267,4334,17997,252,377941.72
882,2016-09-30,2016-10-01,2016-12-29,1163,599551.86,12983.46,5371.0,173.0,2125.05,36211.0,35796.0,5079020.83,4496072.4,0.0220200110297,0.0382888206098,0.939691168361,6910,25386,252,548155.79
882,2016-10-31,2016-11-01,2017-01-29,1015,575358.82,11189.39,4392.0,188.0,2400.88,33586.0,33225.0,5079020.83,4496072.4,0.0236842105263,0.0367324561404,0.939583333333,6876,27360,252,551575.48
882,2016-11-30,2016-12-01,2017-02-28,1020,448774.37,9658.47,4087.0,163.0,2117.95,26017.0,25863.0,5079020.83,4496072.4,0.0240332095259,0.0393707668779,0.936596023596,5141,22885,252,416138.17
882,2016-12-31,2017-01-01,2017-03-31,1079,344364.44,8357.85,3610.0,120.0,1514.19,20192.0,20148.0,5079020.83,4496072.4,0.0219394003941,0.0466478513233,0.931412748283,3116,18779,249,316458.34
882,2017-01-31,2017-02-01,2017-04-30,1046,295290.08,7777.59,3558.0,99.0,1191.07,17688.0,17657.0,5079020.83,4496072.4,0.0237612612613,0.0372184684685,0.93902027027,3375,17760,249,296246.43
883,2016-07-31,2016-08-03,2016-10-31,448,69291.23,105754.48,768.0,44.0,2018.75,830.0,830.0,0.0,0.0,0.0049504950495,0.0321782178218,0.962871287129,81,404,2,61906.83
883,2016-08-31,2016-09-01,2016-11-29,689,139093.82,207622.28,1322.0,120.0,6119.46,1415.0,1415.0,0.0,0.0,0.0068306010929,0.0409836065574,0.95218579235,131,732,0,127562.26
883,2016-09-30,2016-10-01,2016-12-29,809,179602.56,251930.91,1537.0,152.0,8362.03,1646.0,1643.0,0.0,0.0,0.0106382978723,0.0446808510638,0.944680851064,106,940,0,166003.62
883,2016-10-31,2016-11-01,2017-01-29,893,254027.84,319254.69,1766.0,218.0,15770.73,1885.0,1880.0,0.0,0.0,0.0255924170616,0.0644549763033,0.909952606635,105,1055,0,239313.75
883,2016-11-30,2016-12-01,2017-02-28,750,211566.33,247413.53,1318.0,150.0,12762.33,1401.0,1394.0,0.0,0.0,0.0366972477064,0.0711009174312,0.892201834862,54,872,0,199312.99
883,2016-12-31,2017-01-01,2017-03-31,697,199938.41,237267.79,1287.0,133.0,11694.54,1356.0,1350.0,0.0,0.0,0.0418300653595,0.078431372549,0.879738562092,69,765,0,187980.58
883,2017-01-31,2017-02-01,2017-04-30,613,133488.05,186718.35,1138.0,70.0,4088.27,1215.0,1205.0,0.0,0.0,0.0189035916824,0.0453686200378,0.93572778828,135,1058,0,128359.35
884,2016-07-31,2016-08-03,2016-10-31,112,51283.98,113.36,8.0,6.0,947.29,323.0,323.0,0.0,0.0,0.0,0.0217391304348,0.978260869565,22,92,0,46685.38
884,2016-08-31,2016-09-01,2016-11-29,109,50933.78,672.92,35.0,7.0,1137.85,318.0,318.0,0.0,0.0,0.00840336134454,0.0588235294118,0.932773109244,34,119,0,47558.42
884,2016-09-30,2016-10-01,2016-12-29,106,53244.9,666.24,30.0,10.0,1420.75,312.0,312.0,0.0,0.0,0.00884955752212,0.0884955752212,0.902654867257,35,113,0,47730.3
884,2016-10-31,2016-11-01,2017-01-29,103,47493.77,666.24,30.0,11.0,1298.24,300.0,300.0,0.0,0.0,0.017094017094,0.0854700854701,0.897435897436,29,117,0,42660.59
884,2016-11-30,2016-12-01,2017-02-28,126,56629.81,106.68,3.0,11.0,1238.28,326.0,326.0,0.0,0.0,0.00746268656716,0.0373134328358,0.955223880597,36,134,0,51214.18
884,2016-12-31,2017-01-01,2017-03-31,143,73490.99,0.0,0.0,10.0,1259.99,386.0,386.0,0.0,0.0,0.0135135135135,0.027027027027,0.959459459459,33,148,0,67023.79
884,2017-01-31,2017-02-01,2017-04-30,141,88027.86,294.31,3.0,12.0,1376.98,422.0,422.0,0.0,0.0,0.030303030303,0.030303030303,0.939393939394,35,165,0,84830.56
885,2016-07-31,2016-08-03,2016-10-31,306,690371.38,85692.42,4639.0,392.0,21077.42,6178.0,6177.0,0.0,0.0,0.00529756537421,0.00563570784491,0.989066726781,239,8872,122,679701.92
885,2016-08-31,2016-09-01,2016-11-29,374,809492.84,104629.64,4667.0,439.0,27594.34,6363.0,6359.0,0.0,0.0,0.00462962962963,0.00592592592593,0.989444444444,317,10800,112,783624.35
885,2016-09-30,2016-10-01,2016-12-29,358,796339.53,101895.11,3955.0,351.0,26951.67,5350.0,5346.0,0.0,0.0,0.00298105587076,0.0056736224637,0.991345321666,284,10399,112,778608.66
885,2016-10-31,2016-11-01,2017-01-29,338,816215.5,101438.48,3911.0,299.0,25513.08,5288.0,5284.0,0.0,0.0,0.00336631643374,0.00489646026727,0.991737223299,270,9803,112,743402.32
885,2016-11-30,2016-12-01,2017-02-28,275,750765.51,90297.43,4079.0,276.0,21458.45,5613.0,5611.0,0.0,0.0,0.00274775599927,0.00329730719912,0.993954936802,212,10918,112,719534.69
885,2016-12-31,2017-01-01,2017-03-31,234,757861.58,91943.77,4952.0,284.0,17845.2,6686.0,6683.0,0.0,0.0,0.00312523820413,0.00266788627182,0.994206875524,231,13119,33,739984.86
885,2017-01-31,2017-02-01,2017-04-30,221,752922.28,104774.01,5641.0,286.0,16442.19,7466.0,7463.0,0.0,0.0,0.00357120081627,0.00357120081627,0.992857598367,279,15681,33,755644.52
886,2016-07-31,2016-08-03,2016-10-31,1650,149677.23,10354.11,2561.0,53.0,1330.03,4951.0,4922.0,0.0,0.0,0.123076923077,0.0796380090498,0.797285067873,93,1105,45,124167.19
886,2016-08-31,2016-09-01,2016-11-29,1818,204894.27,15094.87,3590.0,73.0,1732.92,6209.0,6170.0,0.0,0.0,0.112418300654,0.078431372549,0.809150326797,117,1530,39,171399.94
886,2016-09-30,2016-10-01,2016-12-29,1809,248287.22,20122.36,4732.0,86.0,2416.13,7015.0,6961.0,0.0,0.0,0.106359032077,0.0827236916151,0.810917276308,119,1777,24,207371.01
886,2016-10-31,2016-11-01,2017-01-29,1759,246858.97,20957.61,4655.0,74.0,2681.42,6617.0,6565.0,0.0,0.0,0.0951536643026,0.089243498818,0.815602836879,110,1692,16,195270.93
886,2016-11-30,2016-12-01,2017-02-28,1739,216026.99,18964.07,4241.0,61.0,2613.6,5896.0,5850.0,0.0,0.0,0.103471749489,0.0857726344452,0.810755616065,89,1469,16,177664.12
886,2016-12-31,2017-01-01,2017-03-31,1888,200353.85,21729.04,4508.0,51.0,1515.92,5938.0,5897.0,0.0,0.0,0.109042553191,0.0764627659574,0.814494680851,92,1504,16,166469.54
886,2017-01-31,2017-02-01,2017-04-30,1918,194840.64,28116.74,5712.0,62.0,1609.57,6802.0,6772.0,0.0,0.0,0.116676152533,0.0739897552647,0.809334092203,143,1757,16,170435.69
887,2016-07-31,2016-08-03,2016-10-31,534,275511.43,3929.58,1028.0,47.0,551.8,10667.0,10632.0,10382353.93,8548448.38,0.0240364691256,0.0555325321177,0.920430998757,368,2413,454,247366.82
887,2016-08-31,2016-09-01,2016-11-29,565,296433.49,4365.15,1202.0,68.0,793.54,11579.0,11535.0,10382353.93,8548448.38,0.0199542034675,0.0582270199542,0.921818776578,458,3057,359,261693.89
887,2016-09-30,2016-10-01,2016-12-29,561,309516.98,4544.98,1228.0,79.0,1002.49,11832.0,11785.0,10382353.93,8548448.38,0.017479300828,0.0558111008893,0.926709598283,428,3261,314,276986.25
887,2016-10-31,2016-11-01,2017-01-29,559,302153.55,4346.92,1177.0,81.0,1009.42,11529.0,11484.0,10382353.93,8548448.38,0.0166824047844,0.0484734025811,0.934844192635,347,3177,302,268440.91
887,2016-11-30,2016-12-01,2017-02-28,580,306737.41,3098.83,978.0,80.0,968.13,11967.0,11927.0,10382353.93,8548448.38,0.0149205319494,0.0434641582874,0.941615309763,326,3083,277,260790.16
887,2016-12-31,2017-01-01,2017-03-31,588,358052.61,4087.48,1241.0,136.0,1658.23,14028.0,13983.0,10382353.93,8548448.38,0.0184067592034,0.0395292697646,0.942063971032,424,3314,258,311980.63
887,2017-01-31,2017-02-01,2017-04-30,600,403287.83,5395.49,1533.0,152.0,1848.22,15467.0,15416.0,10382353.93,8548448.38,0.0165562913907,0.032603158431,0.950840550178,609,3926,220,389488.34
888,2016-07-31,2016-08-03,2016-10-31,426,33180.72,0.0,0.0,24.0,747.51,706.0,705.0,0.0,0.0,0.0813008130081,0.113821138211,0.80487804878,15,123,876,29172.74
888,2016-08-31,2016-09-01,2016-11-29,339,28569.28,0.0,0.0,16.0,538.56,532.0,531.0,0.0,0.0,0.0720720720721,0.0990990990991,0.828828828829,10,111,876,24737.36
888,2016-09-30,2016-10-01,2016-12-29,337,29740.43,0.0,0.0,20.0,713.67,485.0,484.0,0.0,0.0,0.07,0.07,0.86,7,100,876,25246.15
888,2016-10-31,2016-11-01,2017-01-29,296,25962.51,0.0,0.0,16.0,661.8,379.0,379.0,0.0,0.0,0.078431372549,0.0392156862745,0.882352941176,7,102,876,22309.05
888,2016-11-30,2016-12-01,2017-02-28,525,45553.62,0.0,0.0,28.0,1088.9,723.0,720.0,0.0,0.0,0.0601503759398,0.12030075188,0.81954887218,8,133,876,31636.56
888,2016-12-31,2017-01-01,2017-03-31,750,67673.1,0.0,0.0,45.0,1513.01,1127.0,1121.0,0.0,0.0,0.0702702702703,0.12972972973,0.8,11,185,876,47923.57
888,2017-01-31,2017-02-01,2017-04-30,875,80653.93,0.0,0.0,50.0,1571.85,1383.0,1375.0,0.0,0.0,0.0860655737705,0.131147540984,0.782786885246,17,244,876,60910.89
889,2016-07-31,2016-08-03,2016-10-31,289,266617.77,35786.56,1735.0,61.0,3500.93,2938.0,2932.0,0.0,0.0,0.0193798449612,0.0242248062016,0.956395348837,109,1032,53,221278.99
889,2016-08-31,2016-09-01,2016-11-29,344,614702.22,99900.85,3805.0,182.0,11965.36,5611.0,5576.0,0.0,0.0,0.01908065915,0.0238508239376,0.957068516912,254,2306,47,556630.46
889,2016-09-30,2016-10-01,2016-12-29,331,753932.3,108125.68,4455.0,229.0,15860.62,6569.0,6524.0,0.0,0.0,0.0210896309315,0.019683655536,0.959226713533,297,2845,36,714029.28
889,2016-10-31,2016-11-01,2017-01-29,319,684263.07,93512.23,3832.0,221.0,15172.38,5649.0,5602.0,0.0,0.0,0.0200583515682,0.0244347191831,0.955506929249,278,2742,32,636521.78
889,2016-11-30,2016-12-01,2017-02-28,272,388356.5,33077.05,1908.0,107.0,7037.56,3427.0,3407.0,0.0,0.0,0.0262686567164,0.0280597014925,0.945671641791,121,1675,32,357868.44
889,2016-12-31,2017-01-01,2017-03-31,280,303772.96,22860.2,1350.0,59.0,3141.11,3159.0,3150.0,0.0,0.0,0.023028611305,0.0355896720167,0.941381716678,85,1433,32,268475.8
889,2017-01-31,2017-02-01,2017-04-30,331,408485.69,31724.28,2977.0,72.0,2620.42,5444.0,5427.0,0.0,0.0,0.035960770069,0.0217944061024,0.942244823829,313,2753,32,401462.43
